"runID","numCenters","SSE","numSubgroups"
"282",7,30.9435768155605,"5"
"282",8,29.0394197513542,"5"
"282",9,27.5891728362813,"5"
"282",10,26.1621244162279,"5"
"283",1,60.9028408416208,"8"
"283",2,54.157690404648,"8"
"283",3,49.1603300409358,"8"
"283",4,45.0741881556458,"8"
"283",5,41.5906583871586,"8"
"283",6,39.06265511042,"8"
"283",7,36.8303713162957,"8"
"283",8,34.6289563629657,"8"
"283",9,32.7408995647976,"8"
"283",10,30.831725565441,"8"
"291",1,54.3316437218063,"2"
"291",2,35.8757747420504,"2"
"291",3,33.8847955227898,"2"
"291",4,32.2780277274597,"2"
"291",5,30.802932980035,"2"
"291",6,29.3576121807698,"2"
"291",7,28.1103718725041,"2"
"291",8,26.8726120507462,"2"
"291",9,25.8151407278717,"2"
"291",10,24.7927407008299,"2"
"292",1,63.4419126256609,"5"
"292",2,53.0984326144933,"5"
"292",3,42.8128935200304,"5"
"292",4,37.9854146258536,"5"
"292",5,34.2796162871109,"5"
"292",6,32.1542739634494,"5"
"292",7,30.4941745554856,"5"
"292",8,28.9089103339556,"5"
"292",9,27.4521346516316,"5"
"292",10,26.0787881769257,"5"
"293",1,63.9978778191028,"8"
"293",2,55.7657426777341,"8"
"293",3,49.2152105626341,"8"
"293",4,44.4898002893829,"8"
"293",5,40.4669162851809,"8"
"293",6,37.8851463874361,"8"
"293",7,35.3274230992888,"8"
"293",8,33.1823896953863,"8"
"293",9,31.6207608985748,"8"
"293",10,30.0679636336587,"8"
"301",1,59.7180894941062,"2"
"301",2,37.701429572626,"2"
"301",3,34.5726320294051,"2"
"301",4,31.9822820072618,"2"
"301",5,30.3341225002485,"2"
"301",6,28.9264183207837,"2"
"301",7,27.617965965856,"2"
"301",8,26.4120803910987,"2"
"301",9,25.2447222143153,"2"
"301",10,24.1235207312408,"2"
"302",1,66.4097412051332,"5"
"302",2,54.5717714299835,"5"
"302",3,44.5501870761613,"5"
"302",4,38.5752874024636,"5"
"302",5,34.657243355747,"5"
"302",6,32.7853650836034,"5"
"302",7,31.0592334763797,"5"
"302",8,29.459154008416,"5"
"302",9,28.0373221398653,"5"
"302",10,26.7292839013795,"5"
"303",1,54.7958234960534,"8"
"303",2,48.6809843448544,"8"
"303",3,44.0097306908189,"8"
"303",4,41.1329577283521,"8"
"303",5,38.4443256987886,"8"
"303",6,36.1138286207669,"8"
"303",7,33.8971646901773,"8"
"303",8,31.6031425665858,"8"
"303",9,30.112409319454,"8"
"303",10,28.665385803699,"8"
