"runID","numCenters","SSE","M"
"291",9,17.0543102678228,"40"
"291",10,16.2242879465419,"40"
"292",1,265.706241795674,"100"
"292",2,209.159619543842,"100"
"292",3,160.360441773891,"100"
"292",4,125.367721071139,"100"
"292",5,100.739538779304,"100"
"292",6,82.6553735009796,"100"
"292",7,77.9893288502915,"100"
"292",8,74.7322569631417,"100"
"292",9,72.1335117651423,"100"
"292",10,69.984365897104,"100"
"293",1,500.895178778787,"160"
"293",2,407.401416187254,"160"
"293",3,322.15477605967,"160"
"293",4,258.758494698227,"160"
"293",5,214.449145627694,"160"
"293",6,171.537571090405,"160"
"293",7,161.047552233285,"160"
"293",8,156.047800226168,"160"
"293",9,151.313179418254,"160"
"293",10,147.010063294949,"160"
"301",1,69.7487443975289,"40"
"301",2,56.8834678526984,"40"
"301",3,45.258763877193,"40"
"301",4,35.8889284438159,"40"
"301",5,28.2458536971476,"40"
"301",6,21.2922427913232,"40"
"301",7,20.4596904743301,"40"
"301",8,19.7172122491598,"40"
"301",9,18.939433069546,"40"
"301",10,18.2817273623065,"40"
"302",1,248.610877320724,"100"
"302",2,193.631490262983,"100"
"302",3,142.466387136247,"100"
"302",4,114.702113348224,"100"
"302",5,88.8072965777357,"100"
"302",6,71.4849750791576,"100"
"302",7,67.66915977172,"100"
"302",8,64.6084051385832,"100"
"302",9,62.9937313289401,"100"
"302",10,61.4324293035472,"100"
"303",1,683.017166358315,"160"
"303",2,491.782437660541,"160"
"303",3,391.802176951316,"160"
"303",4,302.894770331035,"160"
"303",5,235.050741357068,"160"
"303",6,178.67894185765,"160"
"303",7,169.060353856542,"160"
"303",8,161.774198240076,"160"
"303",9,156.089650963984,"160"
"303",10,151.026036316817,"160"
